bid,发布时间,id,点赞数,ip,微博正文,user_id,用户昵称
Phzgjl3G4,2025-03-08 10:31,5141871275019028,0,,3月8日， 发布微博称，现就2025年考研英语（一）成绩造假事件作出正式道歉。经核实，本人实际成绩为71分，此前发布的89分成绩确系虚假成绩。3月7日，何凯文合作机构之一文都教育集团发布说明称，由于何老师非公司全职老师，而考试成绩等敏感信息需本人查询，公司也会积极尝试与何老师联系、核实该情况。本着对学员、家长及公众负责的态度，在事实真相经证实之前，公司决定暂停何老师参与的所有授课、讲座等一切合作。此外，进一步加强兼职老师管理。后续对兼职老师将参照全职老师管理方式，在师资、学术背景、考试分数等相关信息的审核监管上，建立更健全、完善的信息审核制度。,6343510521,山西经济与科技频道
PhyXJxv7N,2025-03-08 09:46,5141859757984471,1,吉林,我更爱斌斌宝藏老师,5879245403,雯瑷a
PhyXzc1SR,2025-03-08 09:45,5141859652867181,0,山东,他俩是对家吗？,1401664240,lililili_5270冰淇淋
PhyXkqxhp,2025-03-08 09:45,5141859506324459,1238,,考研名师何凯文被曝成绩造假，引发热议。你怎么看待这一事件？你如何看待考研名师造假？,1043320390,半岛晨报
PhyXk7Q3c,2025-03-08 09:44,5141859501868382,1,北京,宫里最忌讳假孕争宠,6367160187,不露馅小汤圆
PhyXjeBPu,2025-03-08 09:44,5141859493482012,32,贵州,何凯文（真名何谐）早期出道，教案、段子都是抄同行的，原封不动那种，业内对其行为极其不耻，同行段子不更新，他也就不更新（他抄的留学考试的多，和考研的群体重合度不高，自然一开始没人发现。后来被人发现只是个水货，但脸皮依然很厚，不知道为啥还有人冲他去，这帮学生是没有一点自学能力吗？英语是报班就能解决的吗？你把它当工具，用多了不就熟了吗？,3272474385,文笙V
PhyXf23vD,2025-03-08 09:44,5141859450490149,0,山东,这俩人都…一言难尽,5864753359,韩清酒旳王怼怼-
PhyXc4J9d,2025-03-08 09:44,5141859421126863,8,山西,你说你惹他干嘛太搞笑了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,7865786622,反派呆呆兽
PhyVB5lTW,2025-03-08 09:40,5141858431275832,0,福建,这又是谁啊啊啊最近热搜上好多陌生人,6646872208,碗盆的星夜烟花
PhyVzAsaM,2025-03-08 09:40,5141858418688108,0,江苏,不考研的我，还以为又是哪个不知名娱乐明星呢,6534467611,舟游天才少女
PhyUoz3yz,2025-03-08 09:37,5141857688355155,0,重庆,笑死我了，英一事变,7244945772,生椰卷卷包
PhlsIdQWy,2025-03-06 23:23,5141340803301782,0,贵州,这男的本来就一大堆黑料,5642424371,炸土豆丝
PhlswoBai,2025-03-06 23:23,5141340685862738,0,广东,何凯文回归文都了吧,7761736592,ID魏什么枝
Phlsii46C,2025-03-06 23:22,5141340544305690,0,天津,你到底考了多少分啊？,5277765623,爱鹿的柠
PhlrHExkL,2025-03-06 23:21,5141340179661259,0,辽宁,英语一看你干的好事笑死我了,6533456702,明冬雪时
PhlrBaIn6,2025-03-06 23:21,5141340112553848,0,河南,哈哈哈哈,5339425324,大家的素质在哪里
PhlqU1aHv,2025-03-06 23:19,5141339680279465,0,北京,浦发银行亲身经历：购买邯郸分行理财经理推荐的产品，亏损率高达—42%，买浦发银行的产品请一定擦亮眼睛，也可以分享一下你在浦发银行亏损的经历,1838643633,名字有多重要呢
Phlqlor7G,2025-03-06 23:18,5141339335824136,0,河南,我感觉没造假怎么敢造假呢,5536457033,争做美少女少吃一碗饭
PhlqkgSWv,2025-03-06 23:17,5141339324024451,1,黑龙江,命题组全责，出这么难的题现在真是0人得到好处了,5518128454,冰上的布朗熊
Phlq59pDs,2025-03-06 23:17,5141339172243498,0,内蒙古,“天临元年，翟氏子天临，以学术之伪，震动朝野。论文之事，严查之风，自此而始。至天临七年，考研英一之难，犹如登天，故改国号为英一，以纪其难。是年，遂称英一元年。命题组篡夺天临之位，改论文严查为英语怪难，国家线变，为防学子自行了结，骤然发布，然事未结，思成田静凯文之师，各大私塾答案骚作层叠错综，并以凯文之弊，田静分低，思成开撕为高潮，史称英一之变”俩油菜花的网友写的，给我笑了一天了还在回味，很回味。不过我觉得罪魁祸首还是命题组，据说题本身就有问题，命题组最该反省为什么出难但难的没意义的破题。,5951578386,唐可琪Daisy
PhceFfI0u,2025-03-05 23:54,5140986133744086,0,江西,没想到考研圈居然会这么drama,7772353432,豆大点事娃
PhceD9r3L,2025-03-05 23:54,5140986112248973,8,上海,笑死我了有人说让他俩把准考证给田静，让她来查哈哈哈哈哈哈哈哈,7659383041,真实的普通美女
PhceBo3al,2025-03-05 23:54,5140986095732045,0,江苏,2025英一事变,6096976789,Xinn_ys
PhcexD0Bt,2025-03-05 23:54,5140986059297115,2,广西,到死也不会放过英语一的。。。去spa,6285404771,楚楚动人的目光
Phceop30f,2025-03-05 23:53,5140985965969747,0,安徽,哈哈哈哈乱成一锅粥趁热喝了吧,7672943924,卫枝欣星
PhcemBu6o,2025-03-05 23:53,5140985948933852,1,浙江,25英语一你也是做到了考研英语圈如此热闹是没想到的,6115208038,别让我掉马甲ok
PhcemhGTq,2025-03-05 23:53,5140985944216460,1,山东,嘛呢,7452267874,傻瓜KAI
PhcelpxfK,2025-03-05 23:53,5140985936086028,0,山东,咋了咋了咋了,7658142166,小狗乖乖怪-
PhceldrHj,2025-03-05 23:53,5140985933204737,0,浙江,你们真是给学生找乐子了谢谢,7400870942,草莓奶冻加珍珠
PhcekdCbJ,2025-03-05 23:53,5140985923245063,0,陕西,支持易熙人老师,5514284053,元气耶椰
KrtFGnJZx,2021-08-01 20:59,4665489165658339,46,,有一说一，这个老师真的讲课废话很多虽然我考研英语80+但作文从没有听她的一节课40分钟，有一半时间在讲废话，而且是那种很陈旧的观念哎一会儿讲老公，一会儿讲女儿,6015817585,柠檬脆脆酱
PhFBmjjEl,2025-03-09 02:40,5142114964603769,46,浙江,21年的微博。虽然何凯文翻车了，伪造成绩很无耻，但是他给我提供了一个学习英语听力的思路，先知道答案再去想为什么是这个？这个和唐迟老师很像。至于刘晓艳，这么多年过去了，还是凭借鸡汤，励志的废话，基础的知识点，浅薄的内容出圈也是难得。考研的时候听了一节作文课，直接听不下去。太多废话考研英语超话,6015817585,柠檬脆脆酱
PhFbXelAO,2025-03-09 01:37,5142099213419598,1,山东,尊敬的学员、合作伙伴及社会各界朋友：我是放肆，现就2025年考研英语（一）成绩造假事件作出正式道歉。经核实，本人实际成绩为71分，此前发布的89分成绩确系虚假成绩。此行为严重违背教育工作者职业道德，辜负了公众信任，我愿承担全部责任。此行为未与任何人协商，任何其他人和机构均不知情，完全是我自己的个人行为。这种急功近利的心态，背离了“以学生为本”的教育初心，是不可饶恕的。即日起我将一生荤素搭配。放肆2025年3月8日,7795691418,景仁宫岂容你放肆a
PhF3Yitm2,2025-03-09 01:17,5142094264402746,1,广东,澳门科技大学超话L光源升学论的微博视频,5521075227,张师兄澳门留学
PhEzM7Cwx,2025-03-09 00:03,5142075541816385,2,上海,怎么还不封掉,5520911066,连薇薇的小闪电
PhzYHg8s5,2025-03-08 12:21,5141898793845741,12,北京,何老师这波操作属于“考研圈行为艺术天花板”：一边收着学生39800的VIP班费教做题技巧，一边偷偷拿71分当“内部测试版答案”。本学渣啃着泡面刷真题在上海区都能整出79分，建议何老师下次开班改教《PS从入门到精通》，毕竟查分视频P图手艺比英语水平硬核多了！,3288671360,Yousei2626
PhzYqk02J,2025-03-08 12:20,5141898624766729,0,福建,虽然但是我喷不了他因为他是我恩人因为我当年考前英语作文考前背的一上考场就考到了,6531534384,林染是我艺名
PhzXuwFN7,2025-03-08 12:18,5141898047787145,1,湖南,拿出我多年的珍藏，男神真棒！,2257759244,qwertu_
PhzXsCv5z,2025-03-08 12:18,5141898029175973,123,吉林,【何凯文实际成绩71分】2025年3月初，考研辅导教师何凯文声称自己考研英语考了89分，引发关注与质疑。3月5日，周思成指出其成绩截图和视频系伪造。3月8日，何凯文道歉，承认实际成绩为71分，表示此举违背职业道德。L赵彦彬_bynn的微博视频,1709337877,赵彦彬_bynn
PhzfU8AYf,2025-03-08 10:30,5141871022048743,167,广东,何凯文道歉，承认自己成绩造假，考研英语虚报89分，实际71分。,5032932021,1X1X
PhzfIjkCF,2025-03-08 10:30,5141870904607509,0,广东,原来考研英语老师的成绩也就比我多五六分，想想以前我就没上过任何一节辅导课上岸，这太搞笑了,1929293945,陈同学的乱七八糟
PhzfCoHF1,2025-03-08 10:30,5141870845887707,0,内蒙古,我要是何凯文从今年开始每年都参加考研英语一考到81为止这样的公关才是最厉害的！和学生么一起…把老脸捡回来,6195017381,堂吉小猫shyshy
PhzeYdzO5,2025-03-08 10:28,5141870443235909,0,北京,神经。,6513740709,29star
Phzex4KqE,2025-03-08 10:27,5141870171131788,0,,近日，考研辅导教师何凯文晒考研英语（一）成绩89分，遭公开质疑造假一事引发关注。3月8日，何凯文发布微博称，现就2025年考研英语（一）成绩造假事件作出正式道歉。经核实，本人实际成绩为71分，此前发布的89分成绩确系虚假成绩。文中称，此行为严重违背教育工作者职业道德，辜负了公众信任，愿承担全部责任。此行为未与任何人协商，任何其他人和机构均不知情，完全是何凯文个人行为。作为从业多年的考研教师，试图以自己的虚假成绩维系教学的可信力和影响力。这种急功近利的心态，背离了“以学生为本”的教育初心，是不可饶恕的。即日起何凯文退出考研培训,6343510521,山西经济与科技频道
Phzeixyu0,2025-03-08 10:26,5141870027997380,3,吉林,十有八九71也是假的，实际成绩很有可能是60多。,6034843333,kcxxr18
Phzeeb6s3,2025-03-08 10:26,5141869982646411,196,,你参加过的英语考试，觉得最难的是哪个？你参加过的英语考试，觉得最难的是哪个？,1887790981,广州日报
Phzdw6854,2025-03-08 10:24,5141869541461034,3,,【何凯文发文道歉，承认成绩造假】近日，考研辅导教师何凯文晒考研英语（一）成绩89分，遭公开质疑造假一事引发关注。3月7日，何凯文合作机构之一文都教育集团发布说明称，在事实真相经证实之前，公司决定暂停何凯文参与的所有授课、讲座等一切合作。3月8日上午，何凯文发文道歉：“经核实，本人实际成绩为71分，此前发布的89分成绩确系虚假成绩。此行为严重违背教育工作者职业道德，辜负了公众信任，我愿承担全部责任……即日起我退出考研培训。”,1887790981,广州日报
PhyTi39pq,2025-03-08 09:35,5141857000751156,110048,北京,笑鼠自己的成绩还得经核实经谁核实周思成吗,7191823098,学术top小羊
PhyQmAYw7,2025-03-08 09:27,5141855188812439,1,湖南,直男是斗不过gay子的,7451920363,呼呼奶酪
PhyPJAGvH,2025-03-08 09:26,5141854798743221,150,湖北,你自己不公布成绩也行啊，关键是你公布了并且还造假就是为了招生么？然后拿成绩为噱头来进行宣传招生，这样恶意竞争肯定会引起同行的质疑啊,7872793939,Car咖
PhyKTt5sY,2025-03-08 09:14,5141851796932528,8,陕西,我每年都跟。还有那个刘一男要不一起捶了吧,5633261404,_倒戈
PhyKh4rzn,2025-03-08 09:12,5141851411059293,0,重庆,这么多年过去了，还在造假,5529183217,指尖三分全靠蒙
PhyKc0QeI,2025-03-08 09:12,5141851360200800,1,湖南,“真的承认考研成绩造假了！”3月8日，考研辅导教师何凯文发文，正式承认就2025年考研英语（一）成绩造假事件致歉，其英语成绩不是89分，而是71分，并且宣布即日起退出考研培训。此事情在网上引发网友热议。有网友当即表示，2018年考研报班时就有其他老师隐晦的指出了这人道德有问题，讲了好多这人黑料，只不过当时没信，看来有可能是真的。也有网友表示，不知道他怎么想的，所谓师不必强于弟子，弟子不必不如师。当年高中老师有的都是大专毕业甚至有的是中专生，不耽误有的老师确实教的不错，不耽误学生考取名牌大学啊。更还有网友指责道，不太明白，为什么要造假呢，英一71我感觉很不容易了，就算露出来也不丢人呀，如果不愿意露就不发好了，为什么要造假呢？说实话，作为一名考研辅导教师，公然成绩造假，属实让人有些气愤，太当作儿戏了。为了自己的一己私欲，把71分竟然P成89分，真是聪明反被聪明误，怪不得遭到周思成的质疑。这下好了，严重违背教育工作者职业道德，辜负了公众信任，真是罪有应得，多行不义必自毙，这下彻底把自己的培训生涯毁了。周少觉得考研成绩可以不公布，但不能欺骗老百姓。对于考研辅导教师何凯文考研英语成绩造假，大家怎么看呢？（图：网络，侵删）,2023461197,周少说
PhyINnHxg,2025-03-08 09:09,5141850495648898,0,内蒙古,道歉的评论区真的笑死我了,3193985223,Uncle-Rick
PhsQb3jT6,2025-03-07 18:10,5141624430791436,0,河北,就想问一句有没有报了班跟他的，就这样没音讯了？,7846800894,一个帅哥罢了捏
